SiteID,CompanyCode,ARSubledgerCode,PartNumber,WarehouseCode,TransactionDate,LineNumber,TransactionType,ReferenceNumber,ReferenceDescription,Quantity,AllocationType,AllocationCompany,AllocationAccount,Notes,APSubledgerCode,SupplierCode,PurchaseOrderNumber,UnitCost,InventoryCost,ETLUserID,ETLDateCreated,ETLDateModified
ADVDAS,AD,AR,3556161,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,5,,,,,,,,0,2.66,LUKE,2016-12-08 16:42:24,2016-12-08 16:42:24
ADVDAS,AD,AR,3556232,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,15.56,LUKE,2016-12-08 16:42:27,2016-12-08 16:42:27
ADVDAS,AD,AR,3556250,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,9,,,,,,,,0,0.14,LUKE,2016-12-08 16:42:28,2016-12-08 16:42:28
ADVDAS,AD,AR,3556266,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,7.1,LUKE,2016-12-08 16:42:30,2016-12-08 16:42:30
ADVDAS,AD,AR,3556275,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,85.407,LUKE,2016-12-08 16:42:31,2016-12-08 16:42:31
ADVDAS,AD,AR,3556366,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,0,LUKE,2016-12-08 16:42:33,2016-12-08 16:42:33
ADVDAS,AD,AR,3556367,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7,,,,,,,,0,22.65,LUKE,2016-12-08 16:42:34,2016-12-08 16:42:34
ADVDAS,AD,AR,3556372,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,50,,,,,,,,0,3.08,LUKE,2016-12-08 16:42:37,2016-12-08 16:42:37
ADVDAS,AD,AR,3556418,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,69.37,LUKE,2016-12-08 16:42:40,2016-12-08 16:42:40
ADVDAS,AD,AR,3556510,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,39.32,LUKE,2016-12-08 16:42:43,2016-12-08 16:42:43
ADVDAS,AD,AR,3556548,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,5.16,LUKE,2016-12-08 16:42:43,2016-12-08 16:42:43
ADVDAS,AD,AR,3556549,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7,,,,,,,,0,2.14,LUKE,2016-12-08 16:42:43,2016-12-08 16:42:43
ADVDAS,AD,AR,3556584,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,48.31,LUKE,2016-12-08 16:42:45,2016-12-08 16:42:45
ADVDAS,AD,AR,3556597,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,27.2,LUKE,2016-12-08 16:42:47,2016-12-08 16:42:47
ADVDAS,AD,AR,3556601,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,14.22,LUKE,2016-12-08 16:42:49,2016-12-08 16:42:49
ADVDAS,AD,AR,3556618,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7,,,,,,,,0,25.26,LUKE,2016-12-08 16:42:50,2016-12-08 16:42:50
ADVDAS,AD,AR,3556621,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,78,,,,,,,,0,58.07,LUKE,2016-12-08 16:42:51,2016-12-08 16:42:51
ADVDAS,AD,AR,3556640,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,9,,,,,,,,0,11.8,LUKE,2016-12-08 16:42:52,2016-12-08 16:42:52
ADVDAS,AD,AR,3556641,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,14.11,LUKE,2016-12-08 16:42:54,2016-12-08 16:42:54
ADVDAS,AD,AR,3556667,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,133.78,LUKE,2016-12-08 16:42:55,2016-12-08 16:42:55
ADVDAS,AD,AR,3556690,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,30,,,,,,,,0,8.45,LUKE,2016-12-08 16:42:58,2016-12-08 16:42:58
ADVDAS,AD,AR,3556697,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,5,,,,,,,,0,49.16,LUKE,2016-12-08 16:42:58,2016-12-08 16:42:58
ADVDAS,AD,AR,3556698,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,37.48,LUKE,2016-12-08 16:43:01,2016-12-08 16:43:01
ADVDAS,AD,AR,3556704,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,8.56,LUKE,2016-12-08 16:43:01,2016-12-08 16:43:01
ADVDAS,AD,AR,3556705,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,5,,,,,,,,0,116.4,LUKE,2016-12-08 16:43:03,2016-12-08 16:43:03
ADVDAS,AD,AR,3556707,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,55.573,LUKE,2016-12-08 16:43:04,2016-12-08 16:43:04
ADVDAS,AD,AR,3556991,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,15,,,,,,,,0,3.51,LUKE,2016-12-08 16:43:16,2016-12-08 16:43:16
ADVDAS,AD,AR,3557021,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,144.903,LUKE,2016-12-08 16:43:19,2016-12-08 16:43:19
ADVDAS,AD,AR,3557043,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,8,,,,,,,,0,55.62,LUKE,2016-12-08 16:43:20,2016-12-08 16:43:20
ADVDAS,AD,AR,3557049,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,15.192,LUKE,2016-12-08 16:43:20,2016-12-08 16:43:20
ADVDAS,AD,AR,3557052,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,44.59,LUKE,2016-12-08 16:43:21,2016-12-08 16:43:21
ADVDAS,AD,AR,3557074,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,27.02,LUKE,2016-12-08 16:43:22,2016-12-08 16:43:22
ADVDAS,AD,AR,3557108,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,87.26,LUKE,2016-12-08 16:43:24,2016-12-08 16:43:24
ADVDAS,AD,AR,3557155,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,40,,,,,,,,0,17.15,LUKE,2016-12-08 16:43:29,2016-12-08 16:43:29
ADVDAS,AD,AR,3557256,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,411.6,LUKE,2016-12-08 16:43:35,2016-12-08 16:43:35
ADVDAS,AD,AR,3557257,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,460.668,LUKE,2016-12-08 16:43:37,2016-12-08 16:43:37
ADVDAS,AD,AR,3557259,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,0,LUKE,2016-12-08 16:43:38,2016-12-08 16:43:38
ADVDAS,AD,AR,3557333,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,11,,,,,,,,0,120,LUKE,2016-12-08 16:43:39,2016-12-08 16:43:39
ADVDAS,AD,AR,3557375,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,8,,,,,,,,0,1.79,LUKE,2016-12-08 16:43:42,2016-12-08 16:43:42
ADVDAS,AD,AR,3557391,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,378.59,LUKE,2016-12-08 16:43:44,2016-12-08 16:43:44
ADVDAS,AD,AR,3557543,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,135.2,LUKE,2016-12-08 16:43:52,2016-12-08 16:43:52
ADVDAS,AD,AR,3557553,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,272.77,LUKE,2016-12-08 16:43:54,2016-12-08 16:43:54
ADVDAS,AD,AR,3557561,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,18,,,,,,,,0,53.6,LUKE,2016-12-08 16:43:55,2016-12-08 16:43:55
ADVDAS,AD,AR,3557562,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,13,,,,,,,,0,54.83,LUKE,2016-12-08 16:43:57,2016-12-08 16:43:57
ADVDAS,AD,AR,3557563,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,22,,,,,,,,0,101.24,LUKE,2016-12-08 16:43:58,2016-12-08 16:43:58
ADVDAS,AD,AR,3557566,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,0.67,LUKE,2016-12-08 16:44:01,2016-12-08 16:44:01
ADVDAS,AD,AR,3557597,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,26,,,,,,,,0,5.697,LUKE,2016-12-08 16:44:03,2016-12-08 16:44:03
ADVDAS,AD,AR,3557600,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,85,,,,,,,,0,24.97,LUKE,2016-12-08 16:44:03,2016-12-08 16:44:03
ADVDAS,AD,AR,3557601,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,32.875,LUKE,2016-12-08 16:44:03,2016-12-08 16:44:03
ADVDAS,AD,AR,3557648,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,8,,,,,,,,0,109.09,LUKE,2016-12-08 16:44:04,2016-12-08 16:44:04
ADVDAS,AD,AR,3557654,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,19.13,LUKE,2016-12-08 16:44:05,2016-12-08 16:44:05
ADVDAS,AD,AR,3557690,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,8,,,,,,,,0,33.28,LUKE,2016-12-08 16:44:07,2016-12-08 16:44:07
ADVDAS,AD,AR,3557730,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,23.64,LUKE,2016-12-08 16:44:08,2016-12-08 16:44:08
ADVDAS,AD,AR,3557732,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,16,,,,,,,,0,30.75,LUKE,2016-12-08 16:44:10,2016-12-08 16:44:10
ADVDAS,AD,AR,3557771,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,15,,,,,,,,0,69.29,LUKE,2016-12-08 16:44:12,2016-12-08 16:44:12
ADVDAS,AD,AR,3557772,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,26.61,LUKE,2016-12-08 16:44:13,2016-12-08 16:44:13
ADVDAS,AD,AR,3557792,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,16.02,LUKE,2016-12-08 16:44:18,2016-12-08 16:44:18
ADVDAS,AD,AR,3557823,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,17.1,LUKE,2016-12-08 16:44:23,2016-12-08 16:44:23
ADVDAS,AD,AR,3557976,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,301.45,LUKE,2016-12-08 16:44:29,2016-12-08 16:44:29
ADVDAS,AD,AR,3557982,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,9,,,,,,,,0,306.8,LUKE,2016-12-08 16:44:30,2016-12-08 16:44:30
ADVDAS,AD,AR,3558011,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,139.5,LUKE,2016-12-08 16:44:31,2016-12-08 16:44:31
ADVDAS,AD,AR,3558117,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,132.16,LUKE,2016-12-08 16:44:32,2016-12-08 16:44:32
ADVDAS,AD,AR,3558181,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,53.08,LUKE,2016-12-08 16:44:33,2016-12-08 16:44:33
ADVDAS,AD,AR,3558199,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,20,,,,,,,,0,28.901,LUKE,2016-12-08 16:44:35,2016-12-08 16:44:35
ADVDAS,AD,AR,3558307,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,24.13,LUKE,2016-12-08 16:44:42,2016-12-08 16:44:42
ADVDAS,AD,AR,3558387,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,263.098,LUKE,2016-12-08 16:44:45,2016-12-08 16:44:45
ADVDAS,AD,AR,3558457,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7,,,,,,,,0,7.13,LUKE,2016-12-08 16:44:48,2016-12-08 16:44:48
ADVDAS,AD,AR,3558611,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,3.14,LUKE,2016-12-08 16:44:49,2016-12-08 16:44:49
ADVDAS,AD,AR,3558720,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,35.95,LUKE,2016-12-08 16:44:55,2016-12-08 16:44:55
ADVDAS,AD,AR,3558914,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,496.81,LUKE,2016-12-08 16:44:56,2016-12-08 16:44:56
ADVDAS,AD,AR,3558985,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,284.73,LUKE,2016-12-08 16:45:00,2016-12-08 16:45:00
ADVDAS,AD,AR,3559086,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,2105.4,LUKE,2016-12-08 16:45:01,2016-12-08 16:45:01
ADVDAS,AD,AR,3559096,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,14.67,LUKE,2016-12-08 16:45:01,2016-12-08 16:45:01
ADVDAS,AD,AR,3559117,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,227.66,LUKE,2016-12-08 16:45:03,2016-12-08 16:45:03
ADVDAS,AD,AR,3559133,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,48,,,,,,,,0,12.82,LUKE,2016-12-08 16:45:06,2016-12-08 16:45:06
ADVDAS,AD,AR,3559143,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,5,,,,,,,,0,1.42,LUKE,2016-12-08 16:45:07,2016-12-08 16:45:07
ADVDAS,AD,AR,3559227,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,273.49,LUKE,2016-12-08 16:45:09,2016-12-08 16:45:09
ADVDAS,AD,AR,3559261,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,23.465,LUKE,2016-12-08 16:45:10,2016-12-08 16:45:10
ADVDAS,AD,AR,3559405,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,191.4,LUKE,2016-12-08 16:45:16,2016-12-08 16:45:16
ADVDAS,AD,AR,3559471,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,93,LUKE,2016-12-08 16:45:18,2016-12-08 16:45:18
ADVDAS,AD,AR,3559530,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,1223.32,LUKE,2016-12-08 16:45:20,2016-12-08 16:45:20
ADVDAS,AD,AR,3559777,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,14,,,,,,,,0,37.89,LUKE,2016-12-08 16:45:21,2016-12-08 16:45:21
ADVDAS,AD,AR,3561432,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,45,LUKE,2016-12-08 16:45:36,2016-12-08 16:45:36
ADVDAS,AD,AR,3561523,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,4413.85,LUKE,2016-12-08 16:45:36,2016-12-08 16:45:36
ADVDAS,AD,AR,3561531,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,498.33,LUKE,2016-12-08 16:45:40,2016-12-08 16:45:40
ADVDAS,AD,AR,3562034,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,326.38,LUKE,2016-12-08 16:45:47,2016-12-08 16:45:47
ADVDAS,AD,AR,3562260,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,30,,,,,,,,0,96.56,LUKE,2016-12-08 16:45:48,2016-12-08 16:45:48
ADVDAS,AD,AR,3562720,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,1979.529,LUKE,2016-12-08 16:45:55,2016-12-08 16:45:55
ADVDAS,AD,AR,3654988,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,5,,,,,,,,0,187.6,LUKE,2016-12-08 16:46:01,2016-12-08 16:46:01
ADVDAS,AD,AR,3656346,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,13,,,,,,,,0,99.658,LUKE,2016-12-08 16:46:04,2016-12-08 16:46:04
ADVDAS,AD,AR,3656410,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7,,,,,,,,0,14.967,LUKE,2016-12-08 16:46:08,2016-12-08 16:46:08
ADVDAS,AD,AR,3656846,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,34,,,,,,,,0,13.087,LUKE,2016-12-08 16:46:11,2016-12-08 16:46:11
ADVDAS,AD,AR,3657113,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,36.145,LUKE,2016-12-08 16:46:12,2016-12-08 16:46:12
ADVDAS,AD,AR,3657256,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,12,,,,,,,,0,94.384,LUKE,2016-12-08 16:46:13,2016-12-08 16:46:13
ADVDAS,AD,AR,3657257,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,114.492,LUKE,2016-12-08 16:46:13,2016-12-08 16:46:13
ADVDAS,AD,AR,3657708,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,125.658,LUKE,2016-12-08 16:46:15,2016-12-08 16:46:15
ADVDAS,AD,AR,3659178,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,17.205,LUKE,2016-12-08 16:46:18,2016-12-08 16:46:18
ADVDAS,AD,AR,38050185,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,11.264,LUKE,2016-12-08 16:46:20,2016-12-08 16:46:20
ADVDAS,AD,AR,38108020,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,21.926,LUKE,2016-12-08 16:46:22,2016-12-08 16:46:22
ADVDAS,AD,AR,"4""SSMARINEHINGE",MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,11,,,,,,,,0,10.22,LUKE,2016-12-08 16:46:26,2016-12-08 16:46:26
ADVDAS,AD,AR,4011478,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,62.68,LUKE,2016-12-08 16:46:27,2016-12-08 16:46:27
ADVDAS,AD,AR,4011515,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,98.9,LUKE,2016-12-08 16:46:28,2016-12-08 16:46:28
ADVDAS,AD,AR,4011884,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,0,LUKE,2016-12-08 16:46:29,2016-12-08 16:46:29
ADVDAS,AD,AR,4012208,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,12,,,,,,,,0,4.963,LUKE,2016-12-08 16:46:34,2016-12-08 16:46:34
ADVDAS,AD,AR,4012703,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,41.339,LUKE,2016-12-08 16:46:41,2016-12-08 16:46:41
ADVDAS,AD,AR,4012720,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,17.12,LUKE,2016-12-08 16:46:43,2016-12-08 16:46:43
ADVDAS,AD,AR,4012738,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,9.23,LUKE,2016-12-08 16:46:47,2016-12-08 16:46:47
ADVDAS,AD,AR,4012746,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7,,,,,,,,0,2.53,LUKE,2016-12-08 16:46:49,2016-12-08 16:46:49
ADVDAS,AD,AR,4012882,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,17.6,LUKE,2016-12-08 16:46:56,2016-12-08 16:46:56
ADVDAS,AD,AR,4012883,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,20.45,LUKE,2016-12-08 16:46:59,2016-12-08 16:46:59
ADVDAS,AD,AR,4013269,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,152.654,LUKE,2016-12-08 16:47:09,2016-12-08 16:47:09
ADVDAS,AD,AR,4013356,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,221.1,LUKE,2016-12-08 16:47:18,2016-12-08 16:47:18
ADVDAS,AD,AR,4013397,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,10.5,LUKE,2016-12-08 16:47:21,2016-12-08 16:47:21
ADVDAS,AD,AR,4013667,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,85,,,,,,,,0,5.974,LUKE,2016-12-08 16:47:23,2016-12-08 16:47:23
ADVDAS,AD,AR,4013668,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,6.24,LUKE,2016-12-08 16:47:23,2016-12-08 16:47:23
ADVDAS,AD,AR,4013672,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,84,,,,,,,,0,17.27,LUKE,2016-12-08 16:47:24,2016-12-08 16:47:24
ADVDAS,AD,AR,4013693,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,14,,,,,,,,0,20.907,LUKE,2016-12-08 16:47:27,2016-12-08 16:47:27
ADVDAS,AD,AR,4013714,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,11.79,LUKE,2016-12-08 16:47:29,2016-12-08 16:47:29
ADVDAS,AD,AR,4013977,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,6.43,LUKE,2016-12-08 16:47:32,2016-12-08 16:47:32
ADVDAS,AD,AR,4014008,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,3.39,LUKE,2016-12-08 16:47:36,2016-12-08 16:47:36
ADVDAS,AD,AR,4014019,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,6.361,LUKE,2016-12-08 16:47:37,2016-12-08 16:47:37
ADVDAS,AD,AR,4014039,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7,,,,,,,,0,15.86,LUKE,2016-12-08 16:47:38,2016-12-08 16:47:38
ADVDAS,AD,AR,4014485,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,22.942,LUKE,2016-12-08 16:47:43,2016-12-08 16:47:43
ADVDAS,AD,AR,4014518,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,165.13,LUKE,2016-12-08 16:47:44,2016-12-08 16:47:44
ADVDAS,AD,AR,4014525,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7.6,,,,,,,,0,6.36,LUKE,2016-12-08 16:47:47,2016-12-08 16:47:47
ADVDAS,AD,AR,4014601,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,-3,,,,,,,,0,26.492,LUKE,2016-12-08 16:47:49,2016-12-08 16:47:49
ADVDAS,AD,AR,4014675,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,5,,,,,,,,0,9.23,LUKE,2016-12-08 16:47:52,2016-12-08 16:47:52
ADVDAS,AD,AR,4014676,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7,,,,,,,,0,10.178,LUKE,2016-12-08 16:47:55,2016-12-08 16:47:55
ADVDAS,AD,AR,4014711,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,14,,,,,,,,0,18.9,LUKE,2016-12-08 16:47:57,2016-12-08 16:47:57
ADVDAS,AD,AR,4014729,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,8,,,,,,,,0,3.39,LUKE,2016-12-08 16:47:58,2016-12-08 16:47:58
ADVDAS,AD,AR,4014754,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,59,LUKE,2016-12-08 16:48:00,2016-12-08 16:48:00
ADVDAS,AD,AR,4014998,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,22,,,,,,,,0,1.92,LUKE,2016-12-08 16:48:08,2016-12-08 16:48:08
ADVDAS,AD,AR,4015071,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,17.64,LUKE,2016-12-08 16:48:11,2016-12-08 16:48:11
ADVDAS,AD,AR,4015092,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,11,,,,,,,,0,13.8,LUKE,2016-12-08 16:48:12,2016-12-08 16:48:12
ADVDAS,AD,AR,4015097,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,12.53,LUKE,2016-12-08 16:48:14,2016-12-08 16:48:14
ADVDAS,AD,AR,4015112,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,5,,,,,,,,0,39.2,LUKE,2016-12-08 16:48:15,2016-12-08 16:48:15
ADVDAS,AD,AR,4015204-1,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,24.76,LUKE,2016-12-08 16:48:16,2016-12-08 16:48:16
ADVDAS,AD,AR,4015226,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,21.365,LUKE,2016-12-08 16:48:19,2016-12-08 16:48:19
ADVDAS,AD,AR,4015227,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,126.09,LUKE,2016-12-08 16:48:20,2016-12-08 16:48:20
ADVDAS,AD,AR,4015303,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,5,,,,,,,,0,16.83,LUKE,2016-12-08 16:48:21,2016-12-08 16:48:21
ADVDAS,AD,AR,4015347,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,7.64,LUKE,2016-12-08 16:48:23,2016-12-08 16:48:23
ADVDAS,AD,AR,4015418,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,43,,,,,,,,0,0.271,LUKE,2016-12-08 16:48:23,2016-12-08 16:48:23
ADVDAS,AD,AR,4015491,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,9,,,,,,,,0,59.74,LUKE,2016-12-08 16:48:25,2016-12-08 16:48:25
ADVDAS,AD,AR,4015688,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,171.257,LUKE,2016-12-08 16:48:26,2016-12-08 16:48:26
ADVDAS,AD,AR,4015689,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,5,,,,,,,,0,2.299,LUKE,2016-12-08 16:48:27,2016-12-08 16:48:27
